url,title,product_description,rating,reviews_count,tags,product_details,amount_of_stars,seller_name,delivery_price,item_price,total_price,currency,price_from,price_to
https://www.google.com/shopping/product/2164863514391393744?psb=1,PlayStation 5 Body (Slim Model) Digital Edition [CFI-2000B01],"[""USB: 1 x USB"",""HDMI: 1 x HDMI"",""Color: White"",""Storage Size: 1 TB""]",4.7,17829.0,"[""Blu-ray Compatible"",""4K Capable"",""PlayStation Network"",""With Motion Control"",""White""]","The PS5 console unleashes new gaming possibilities that you never anticipated. Experience lightning fast loading with an ultra-high speed SSD, deeper immersion with support for haptic feedback, adaptive triggers, and 3D Audio, and an all-new generation of incredible PlayStation games. Harness the power of a custom CPU, GPU, and SSD with Integrated I/O that rewrite the rules of what a PlayStation console can do. Marvel at incredible graphics and experience new PS5 features. Play a back catalog of supported PS4 games.","{""1_star"":833,""2_stars"":136,""3_stars"":252,""4_stars"":1654,""5_stars"":14954}",Wal███t,Free delivery,$434.70,465.13,USD,434.7,465.13
https://www.google.com/shopping/product/13079817424240340345?psb=1,PlayStation 5 Slim Digital Edition Toys/Spielzeug,"[""Slim Design"",""Digital Version"",""1 TB storage"",""Adaptive Triggers"",""Backward Compatibility and Game Boost""]",4.7,8083.0,"[""4K Capable"",""PlayStation Network"",""With Motion Control"",""White"",""Bluetooth"",""Wi-Fi""]","The latest console from Sony, the PlayStation 5 Slim, offers unprecedented performance and features. With an ultra-fast SSD, installed games can be loaded in an instant, and thanks to the integrated I/O, developers have the ability to bring creative ideas to life that were previously impossible. Additionally, the console supports haptic feedback, adaptive triggers, and 3D audio, allowing players to immerse themselves deeper into the game and fully engage with the action. Although the difference between the original PS5 and the PS5 Slim is not enormous, the focus is on weight, size, and storage. The PS5 Slim is 30% smaller and weighs 18% to 24% less than the regular PS5. The storage capacity for the Slim is 1TB, compared to the 825GB of the current PS5. In terms of graphical performance, however, the original and the Slim are identical, as the CPU, GPU, and RAM remain unchanged. The console also offers the ability to play older games, with Gameboost for faster frame rates and the option to upgrade physical and digital games to digital versions. And if players own a PlayStation VR / PSVR2, they can also use it with the PS5 Slim, although they will need a PlayStation Camera and a PlayStation Camera Adapter for this.","{""1_star"":345,""2_stars"":61,""3_stars"":103,""4_stars"":402,""5_stars"":7172}",Sto███,$38.58 delivery,LOW PRICE$411.00,498.9,USD,498.9,498.9
https://www.google.com/shopping/product/10533526091056894823?psb=1,Sony PlayStation 5 PS5 Slim Digital Edition Console (UK Plug),"[""With PS5 Digital Edition, players get powerful gaming technology packed inside a sleek and compact console design"",""Keep your favourite games ready and waiting for you to jump in and play with 1TB of SSD storage built in"",""Maximize your play sessions with near instant load times for installed PS5 games"",""Enjoy smooth and fluid high frame rate gameplay at up to 120fps for compatible games, with support for 120Hz output on 4K displays"",""With an HDR TV, supported PS5 games display an unbelievably vibrant and lifelike range of colours""]",4.7,8083.0,"[""4K Capable"",""PlayStation Network"",""With Motion Control"",""White""]","Play Like Never Before PlayStation 5 Digital Edition Slim The PS5 Digital Edition unleashes new gaming possibilities that you never anticipated. Experience lightning fast loading with an ultra-high speed SSD, deeper immersion with support for haptic feedback, adaptive triggers, and 3D Audio,³ and an all-new generation of incredible PlayStation games. PS⁵ Digital Edition is an all-digital version of the PS⁵ console with no disc drive. Sign into your account for PlayStation Network and go to PlayStation Store to buy and download games. ² Lightning Speed Harness the power of a custom CPU, GPU, and SSD with Integrated I/O that rewrite the rules of what a PlayStation console can do. Stunning Games Marvel at incredible graphics and experience new PS⁵ features. Play a back catalog of supported PS⁴ games. Breathtaking Immersion Discover a deeper gaming experience with support for haptic feedback, adaptive triggers, and ³D Audio technology. ³ Vertical stand sold separately. *PS⁵ Digital Edition (CFI-²⁰⁰⁰ model group – slim) ²Account for PlayStation Network required.","{""1_star"":345,""2_stars"":61,""3_stars"":103,""4_stars"":402,""5_stars"":7172}",Pla███sia███m,$90.90 delivery,$546.99,637.89,USD,546.99,637.89
https://www.google.com/shopping/product/2727787038178216745?psb=1,Sony PlayStation 5 PS5 Slim Ultra HD Blu-ray Edition Console (UK Plug),"[""Play your favourite PS5 games on your stunning 4K TV.Up to 120fps with 120Hz output"",""Enjoy smooth and fluid high frame rate gameplay at up to 120fps for compatible games, with support for 120Hz output on 4K displays.HDR Technology"",""With an HDR TV, supported PS5 games display an unbelievably vibrant and lifelike range of colours.Tempest 3D AudioTech""]",4.7,17829.0,"[""Blu-ray Compatible"",""4K Capable"",""PlayStation Network"",""With Motion Control"",""Bluetooth"",""Wi-Fi""]","Play Like Never Before PlayStation 5 Console Slim The PS5 console unleashes new gaming possibilities that you never anticipated. Experience lightning fast loading with an ultra-high speed SSD, deeper immersion with support for haptic feedback, adaptive triggers, and 3D Audio2, and an all-new generation of incredible PlayStation games. Lightning Speed Harness the power of a custom CPU, GPU, and SSD with Integrated I/O that rewrite the rules of what a PlayStation console can do. Stunning Games Marvel at incredible graphics and experience new PS5 features. Play a back catalog of supported PS4 games. Breathtaking Immersion Discover a deeper gaming experience with support for haptic feedback, adaptive triggers, and 3D Audio2 technology. *Vertical stand sold separately. *PS5 console (CFI-2000 model group – slim) 23D audio via built-in TV speakers or analog/USB stereo headphones. Set up and latest system software update required. 4Internet connection required to pair Disc Drive and PS5 console upon setup.","{""1_star"":833,""2_stars"":136,""3_stars"":252,""4_stars"":1654,""5_stars"":14954}",Sto███,$41.29 delivery,LOW PRICE$458.00,549.67,USD,549.67,549.67
https://www.google.com/shopping/product/7709523306101892395?hl=en,Apple iPhone 14 128GB Midnight,"[""Our longest battery life ever"",""Emergency SOS via satellite"",""A huge leap in low-light photos"",""Big and bigger""]",4.6,27052.0,"[""Smartphone"",""Dual SIM"",""5G"",""Unlocked"",""Dual Lens"",""iOS"",""GSM"",""With OLED Display"",""2532 x 1170"",""Midnight""]","OLED technology delivers incredible contrast for bright whites and true blacks. High resolution and colour accuracy make everything look sharp and true to life. True Tone makes your display easier on the eyes by adjusting to the ambient light. A new Main camera and improved image processing let you capture even more sensational shots in all kinds of light — especially low light. A15 Bionic, with a 5‐core GPU, powers all the latest features and makes graphically intense games and AR apps feel ultra fluid.","{""1_star"":1425,""2_stars"":399,""3_stars"":841,""4_stars"":2552,""5_stars"":21835}",ngp███reu███com███,Delivery date & cost shown at checkout,$825.00,825.0,USD,825.0,825.0
https://www.google.com/shopping/product/989962716912773498?hl=en,Apple iPhone 12 Mini 128GB (product) Red de,"[""35 °C Storage temperature (T-T): -20"",""45 °C Operating relative humidity (H-H): 5"",""95% Operating altitude: 0""]",4.5,17451.0,"[""Smartphone"",""Dual SIM"",""5G"",""With Wireless Charging"",""iOS"",""GSM"",""(PRODUCT)RED"",""eSIM""]","The new iPhone 12 models are characterised by large-scale All-Screen Super Retina XDR Displays for better, more immersive viewing of the content. The new ceramic shield front is the biggest advance in the durability of the iPhone. The A14 Bionic Chip, developed by Apple, runs all applications of the iPhone 12. In combination with the two-camera system, it enables meaningful new computer-supported photography and video functions in the highest quality on a smartphone. The iPhone 12 models also feature MagSafe, a technology that enables powerful wireless charging and the new ecosystem of accessories that can be easily attached to the iPhone. 5G on iPhone offers improved speeds for faster downloads and uploads, higher-quality video streaming, smooth gaming, real-time app interactivity, FaceTime in HD and more.","{""1_star"":1100,""2_stars"":393,""3_stars"":669,""4_stars"":2334,""5_stars"":12955}",Mer███i,$13.50 delivery,$501.00Used,545.37,USD,501.0,545.37
https://www.google.com/shopping/product/3911772984442548294?hl=en,Apple iPhone 15 Pro Max - 1 TB - Natural Titanium,,4.6,26768.0,"[""Smartphone"",""Single SIM"",""With Wireless Charging"",""iOS"",""Facial Recognition"",""With OLED Display"",""Natural Titanium"",""Water Resistant"",""Bezel-less"",""Wide Angle""]","The first iPhone to feature an aerospace‐grade titanium design making these our lightest Pro models ever. Featuring the A17 Pro chip. A monster win for gaming. Mobile games will look and feel so immersive, with incredibly detailed environments and more realistic characters. With the iPhone 15 Pro camera, you have multiple focal lengths to work with. It’s like having seven pro lenses in your pocket, everywhere you go.","{""1_star"":1943,""2_stars"":352,""3_stars"":710,""4_stars"":1733,""5_stars"":22030}",Des███ In███,"$23.72 delivery by Mon, Dec 2","SALE$1,874.23$2,539.48Was $2,539.48(₹157,999.00)",1897.96,USD,1874.23,2539.48
https://www.google.com/shopping/product/5786478520880646692?hl=en,Apple iPhone 15 Plus 128GB - Yellow,"[""Become a Super Recruiter and earn rewards"",""Double Data"",""Earn £5 when recommending a friend"",""Free EU Roaming"",""Free calls and texts to same network""]",4.6,5877.0,"[""Smartphone"",""Dual SIM"",""iOS"",""Facial Recognition"",""With OLED Display"",""2796 x 1290"",""Yellow"",""Water Resistant"",""Ultra Wide Angle""]",,"{""1_star"":387,""2_stars"":80,""3_stars"":149,""4_stars"":380,""5_stars"":4881}",fru███.co███,$43.99 delivery,"$1,749.00",1792.99,USD,1749.0,1792.99
https://www.google.com/shopping/product/12422977744048818323?hl=en,Apple iPhone 13 128GB Starlight,"[""Dual 12MP camera system"",""Cinematic mode and Photographic Styles"",""Lightning-fast A15 Bionic chip"",""Ceramic Shield front"",""Super Retina XDR display"",""Durable flat-edge design"",""Advanced 5G experience""]",4.7,70359.0,"[""Smartphone"",""Dual SIM"",""5G"",""With Wireless Charging"",""Unlocked"",""Dual Lens"",""iOS"",""GSM"",""Facial Recognition"",""With OLED Display""]",,"{""1_star"":2221,""2_stars"":719,""3_stars"":1498,""4_stars"":5748,""5_stars"":60173}",fru███.co███,Delivery date & cost shown at checkout,LOW PRICE$849.00,849.0,USD,849.0,849.0
https://www.google.com/shopping/product/11025547456353396755?psb=1,Apple iPhone 13 - Pink - 256 GB - Unlocked,"[""Battery life varies by use and configuration."",""Some features may not be available for all countries or all areas."",""Accessories are sold separately.""]",4.7,70359.0,"[""Smartphone"",""Dual SIM"",""5G"",""With Wireless Charging"",""With Fast Charging"",""Unlocked"",""Dual Lens"",""iOS"",""GSM"",""Facial Recognition""]","There’s no bigger show than the launch of a new iPhone, and the iPhone 13 doesn’t disappoint. Full of improvements over previous phones, the new iPhone starts with a glorious 6.1” screen that stretches almost to the very edge. Its improved camera system means sharp and shake-free photos even in low lighting. And now even entry models get a generous 128GB, so you can fit in all your memories. Inside, there’s 5G for lightning-fast connectivity on the go. And at the very heart, a monster of a processor that will keep the competition playing catch-up for years. Whether you’re into games, films or filmmaking, or you just want a great everyday phone, the iPhone 13 is simply one of the best phones there is.","{""1_star"":2221,""2_stars"":719,""3_stars"":1498,""4_stars"":5748,""5_stars"":60173}",Ama███.co███,Free delivery,$929.00,1024.22,USD,929.0,1024.22
